customer_id,merchant_id,amount,is_fraudulent,card_type,purchase_category,customer_age
1010.0,2001.0,2323.97,0,MasterCard,Online Shopping,44.0
1058.0,2002.0,8227.22,0,Discover,Groceries,40.0
1060.0,2065.0,2437.86,0,American Express,Online Shopping,42.0
1088.0,2094.0,1158.7,1,Discover,Retail,32.0
1067.0,2093.0,5157.85,0,Visa,Online Shopping,31.0
1045.0,2048.0,5439.68,0,MasterCard,Restaurant,49.0
1017.0,2063.0,9959.19,0,American Express,Restaurant,30.0
1100.0,2052.0,4090.17,0,American Express,Online Shopping,34.0
1071.0,2054.0,3391.33,0,Discover,Restaurant,30.0
1082.0,2051.0,5728.53,1,MasterCard,Retail,37.0
1076.0,2096.0,4501.94,1,MasterCard,Online Shopping,52.0
1024.0,2048.0,7390.47,0,MasterCard,Travel,53.0
1099.0,2050.0,4933.33,1,MasterCard,Gas Station,56.0
1017.0,2063.0,7031.17,0,MasterCard,Retail,22.0
1056.0,2040.0,5450.54,0,American Express,Gas Station,57.0
1065.0,2083.0,6370.14,1,American Express,Restaurant,21.0
1008.0,2076.0,4033.79,0,MasterCard,Travel,19.0
1016.0,2010.0,9271.78,0,American Express,Gas Station,66.0
1067.0,2053.0,1198.76,1,American Express,Retail,70.0
1020.0,2005.0,4788.43,1,Discover,Retail,66.0
1039.0,2016.0,620.28,0,Visa,Retail,19.0
1022.0,2050.0,8610.43,0,American Express,Retail,19.0
1021.0,2073.0,4969.68,0,Visa,Retail,28.0
1042.0,2021.0,9004.12,0,American Express,Retail,34.0
1091.0,2025.0,5187.59,0,American Express,Groceries,29.0
1029.0,2098.0,8077.98,1,Discover,Groceries,19.0
1045.0,2056.0,8602.41,0,MasterCard,Retail,68.0
1067.0,2033.0,164.46,1,Discover,Travel,22.0
1037.0,2099.0,7647.71,0,MasterCard,Travel,69.0
1011.0,2097.0,3767.41,1,Visa,Groceries,26.0
1033.0,2093.0,1444.86,0,MasterCard,Travel,46.0
1026.0,2045.0,6592.52,0,MasterCard,Retail,47.0
1082.0,2066.0,1717.69,1,American Express,Restaurant,42.0
1071.0,2091.0,2246.84,1,MasterCard,Gas Station,68.0
1036.0,2063.0,3499.55,0,Discover,Gas Station,19.0
1017.0,2082.0,6742.09,0,Visa,Retail,42.0
1081.0,2089.0,871.03,0,Discover,Restaurant,43.0
1039.0,2048.0,3939.63,0,Visa,Retail,26.0
1079.0,2090.0,8735.77,1,Discover,Retail,41.0
1069.0,2008.0,3666.74,1,MasterCard,Retail,60.0
1012.0,2084.0,7775.09,1,Discover,Travel,55.0
1065.0,2050.0,5395.35,0,Discover,Groceries,41.0
1083.0,2055.0,4478.35,0,American Express,Travel,66.0
1022.0,2095.0,1057.96,0,Discover,Gas Station,48.0
1076.0,2032.0,2656.44,1,Discover,Groceries,52.0
1075.0,2032.0,5698.62,0,MasterCard,Retail,48.0
1020.0,2062.0,7327.57,0,MasterCard,Restaurant,36.0
1022.0,2005.0,5233.15,0,Discover,Travel,37.0
1085.0,2047.0,7703.2,0,Visa,Travel,25.0
1080.0,2081.0,1750.41,1,MasterCard,Gas Station,24.0
1093.0,2091.0,9817.2,1,American Express,Travel,26.0
1078.0,2087.0,1396.05,0,American Express,Retail,64.0
1044.0,2004.0,5682.99,1,Discover,Gas Station,50.0
1073.0,2090.0,9689.48,1,Discover,Groceries,37.0
1006.0,2086.0,7552.08,0,MasterCard,Online Shopping,50.0
1004.0,2083.0,9549.36,0,Discover,Online Shopping,36.0
1011.0,2019.0,5579.69,0,Visa,Groceries,29.0
1006.0,2034.0,5347.25,1,MasterCard,Restaurant,23.0
1083.0,2078.0,6821.8,1,Visa,Restaurant,48.0
1099.0,2059.0,2359.84,1,MasterCard,Groceries,65.0
1074.0,2088.0,6238.14,1,MasterCard,Travel,29.0
1034.0,2019.0,5423.16,1,American Express,Online Shopping,68.0
1084.0,2033.0,7835.66,1,Visa,Travel,49.0
1027.0,2032.0,8682.1,1,MasterCard,Online Shopping,34.0
1099.0,2078.0,9531.34,1,MasterCard,Restaurant,67.0
1074.0,2075.0,1277.47,0,MasterCard,Restaurant,58.0
1054.0,2085.0,9186.67,1,Visa,Online Shopping,27.0
1080.0,2021.0,8510.22,1,Discover,Retail,22.0
1082.0,2002.0,7985.87,1,MasterCard,Gas Station,63.0
1004.0,2015.0,9514.49,0,American Express,Travel,57.0
1064.0,2099.0,6921.01,0,MasterCard,Travel,34.0
1081.0,2012.0,2305.69,0,American Express,Restaurant,21.0
1070.0,2083.0,8419.22,0,Visa,Online Shopping,60.0
1038.0,2092.0,4337.18,1,American Express,Gas Station,65.0
1083.0,2050.0,7194.7,1,American Express,Gas Station,36.0
1039.0,2051.0,7170.34,1,American Express,Retail,48.0
1062.0,2091.0,2515.21,0,American Express,Restaurant,53.0
1032.0,2076.0,9690.97,0,American Express,Travel,64.0
1088.0,2011.0,6487.22,1,Visa,Travel,54.0
1052.0,2067.0,2988.39,1,MasterCard,Gas Station,60.0
1039.0,2025.0,6059.92,0,American Express,Travel,23.0
1059.0,2055.0,8462.89,0,MasterCard,Groceries,30.0
1010.0,2022.0,6101.2,0,Visa,Groceries,45.0
1089.0,2055.0,5539.87,1,American Express,Online Shopping,48.0
1008.0,2033.0,669.51,0,Visa,Restaurant,25.0
1021.0,2089.0,849.3,1,Visa,Gas Station,45.0
1057.0,2039.0,3474.33,1,MasterCard,Online Shopping,22.0
1054.0,2065.0,6264.4,0,American Express,Restaurant,58.0
1062.0,2069.0,5080.27,0,Discover,Online Shopping,44.0
1060.0,2085.0,9624.68,0,MasterCard,Retail,51.0
1027.0,2049.0,7514.23,0,Visa,Travel,36.0
1044.0,2076.0,367.64,0,MasterCard,Gas Station,66.0
1078.0,2040.0,6551.78,1,MasterCard,Retail,55.0
1019.0,2094.0,925.74,0,MasterCard,Restaurant,60.0
1041.0,2053.0,9237.26,0,Discover,Gas Station,50.0
1092.0,2097.0,2360.46,1,Discover,Online Shopping,58.0
1041.0,2094.0,5444.25,0,MasterCard,Travel,65.0
1094.0,2012.0,4481.32,1,American Express,Travel,54.0
1045.0,2014.0,4781.24,0,American Express,Retail,56.0
1052.0,2082.0,5397.31,0,Visa,Gas Station,59.0
1017.0,2074.0,9721.37,0,American Express,Groceries,22.0
1098.0,2100.0,1875.74,1,Discover,Travel,58.0
1048.0,2045.0,9339.7,1,Discover,Travel,27.0
1066.0,2019.0,4525.54,1,American Express,Gas Station,42.0
1072.0,2035.0,3810.68,0,Discover,Retail,33.0
1014.0,2096.0,789.14,1,Visa,Gas Station,62.0
1041.0,2027.0,6144.1,1,Discover,Groceries,51.0
1031.0,2096.0,7196.89,0,Discover,Groceries,62.0
1060.0,2051.0,6640.29,0,MasterCard,Gas Station,69.0
1016.0,2090.0,4619.45,0,Visa,Groceries,26.0
1035.0,2040.0,6108.21,1,MasterCard,Travel,46.0
1058.0,2001.0,4929.79,1,MasterCard,Online Shopping,56.0
1032.0,2022.0,5424.35,0,American Express,Restaurant,37.0
1019.0,2063.0,8571.67,0,Visa,Online Shopping,23.0
1013.0,2001.0,5750.18,0,Discover,Retail,37.0
1007.0,2013.0,4370.28,1,MasterCard,Gas Station,40.0
1038.0,2009.0,4977.29,0,Discover,Online Shopping,59.0
1050.0,2100.0,8456.66,0,American Express,Gas Station,68.0
1079.0,2090.0,8372.08,1,Discover,Travel,40.0
1054.0,2054.0,1303.58,1,American Express,Gas Station,18.0
1032.0,2068.0,5166.01,0,MasterCard,Online Shopping,55.0
1021.0,2054.0,1969.57,0,American Express,Gas Station,47.0
1042.0,2084.0,9941.98,1,Discover,Retail,33.0
1074.0,2037.0,391.42,0,Discover,Groceries,66.0
1093.0,2094.0,6436.62,0,Visa,Online Shopping,31.0
1041.0,2056.0,3189.36,0,MasterCard,Online Shopping,30.0
1025.0,2022.0,5248.62,0,MasterCard,Online Shopping,20.0
1098.0,2023.0,3991.95,0,Visa,Travel,56.0
1021.0,2048.0,1870.51,0,MasterCard,Gas Station,51.0
1064.0,2024.0,6255.75,1,American Express,Gas Station,48.0
1066.0,2091.0,2382.44,1,Discover,Retail,20.0
1060.0,2018.0,528.2,1,MasterCard,Online Shopping,32.0
1064.0,2026.0,2700.58,1,American Express,Travel,50.0
1040.0,2063.0,308.68,0,Discover,Gas Station,28.0
1064.0,2024.0,8948.22,1,Discover,Gas Station,63.0
1003.0,2065.0,3609.97,0,MasterCard,Groceries,35.0
1012.0,2015.0,9944.79,1,Discover,Travel,28.0
1051.0,2058.0,3815.58,0,MasterCard,Travel,55.0
1065.0,2073.0,6199.2,0,Visa,Online Shopping,52.0
1059.0,2028.0,6859.27,1,Discover,Online Shopping,41.0
1031.0,2024.0,5696.24,0,MasterCard,Travel,65.0
1028.0,2026.0,316.04,1,MasterCard,Retail,27.0
1075.0,2008.0,1257.01,1,Visa,Travel,49.0
1046.0,2096.0,2803.17,0,American Express,Gas Station,21.0
1007.0,2024.0,5422.28,0,Discover,Travel,36.0
1007.0,2098.0,7786.01,1,Visa,Online Shopping,57.0
1037.0,2025.0,3432.89,0,Visa,Travel,46.0
1064.0,2034.0,3751.55,0,Discover,Online Shopping,58.0
1077.0,2053.0,2519.55,1,MasterCard,Restaurant,60.0
1084.0,2057.0,9342.97,0,Discover,Online Shopping,32.0
1087.0,2081.0,3937.8,1,MasterCard,Restaurant,35.0
1061.0,2080.0,5940.01,0,Visa,Gas Station,37.0
1037.0,2014.0,1969.11,1,MasterCard,Travel,37.0
1069.0,2082.0,3536.67,0,MasterCard,Online Shopping,70.0
1002.0,2022.0,8154.11,0,Discover,Restaurant,42.0
1014.0,2011.0,2948.7,0,American Express,Gas Station,31.0
1056.0,2038.0,6386.63,1,Visa,Online Shopping,69.0
1018.0,2011.0,6343.15,0,American Express,Online Shopping,60.0
1034.0,2049.0,1339.65,1,Discover,Travel,36.0
1094.0,2016.0,5331.7,1,American Express,Restaurant,42.0
1047.0,2036.0,5764.77,1,Visa,Gas Station,34.0
1098.0,2009.0,2699.83,1,Visa,Online Shopping,48.0
1052.0,2044.0,3919.94,1,Discover,Online Shopping,34.0
1047.0,2004.0,8665.06,1,MasterCard,Online Shopping,54.0
1006.0,2075.0,8664.26,1,American Express,Online Shopping,45.0
1052.0,2031.0,1953.73,1,MasterCard,Groceries,39.0
1007.0,2062.0,9605.14,0,Visa,Travel,54.0
1073.0,2063.0,9238.47,0,MasterCard,Travel,25.0
1072.0,2087.0,9346.02,1,Visa,Travel,33.0
1025.0,2098.0,3408.46,0,Visa,Gas Station,24.0
1047.0,2013.0,1652.57,1,Visa,Retail,23.0
1071.0,2002.0,805.27,1,Discover,Retail,18.0
1037.0,2008.0,6808.49,1,Discover,Online Shopping,22.0
1010.0,2035.0,3285.53,1,MasterCard,Restaurant,67.0
1050.0,2097.0,5335.07,0,Discover,Retail,41.0
1065.0,2001.0,3385.5,0,Discover,Travel,26.0
1058.0,2086.0,9893.92,0,MasterCard,Online Shopping,28.0
1098.0,2075.0,4838.2,1,MasterCard,Gas Station,64.0
1071.0,2006.0,9140.4,1,American Express,Groceries,22.0
1036.0,2013.0,3440.07,1,American Express,Groceries,58.0
1080.0,2028.0,1685.12,1,American Express,Travel,51.0
1088.0,2067.0,5758.68,0,American Express,Travel,23.0
1079.0,2001.0,4042.48,0,Visa,Groceries,40.0
1016.0,2049.0,5895.35,1,American Express,Online Shopping,66.0
1017.0,2078.0,8684.66,1,Visa,Groceries,55.0
1013.0,2067.0,2230.48,1,American Express,Groceries,40.0
1051.0,2098.0,5302.11,1,Discover,Gas Station,52.0
1048.0,2035.0,7819.01,1,Discover,Groceries,52.0
1044.0,2063.0,3706.82,0,MasterCard,Restaurant,22.0
1072.0,2061.0,2243.3,0,MasterCard,Online Shopping,28.0
1047.0,2097.0,9914.38,0,American Express,Restaurant,30.0
1097.0,2044.0,5049.77,1,Visa,Travel,45.0
1019.0,2078.0,5603.74,0,Visa,Retail,69.0
1026.0,2055.0,3918.28,1,Visa,Travel,64.0
1078.0,2044.0,3664.38,0,American Express,Travel,53.0
1066.0,2048.0,9516.77,0,Discover,Groceries,51.0
1052.0,2088.0,4901.42,0,Visa,Online Shopping,44.0
1065.0,2044.0,2635.87,0,Visa,Online Shopping,42.0
1006.0,2041.0,3868.93,0,Discover,Gas Station,20.0
1006.0,2031.0,8502.72,0,Discover,Gas Station,50.0
1005.0,2047.0,3250.52,1,Visa,Online Shopping,60.0
1018.0,2086.0,6102.74,0,Visa,Restaurant,53.0
1092.0,2052.0,7562.32,1,MasterCard,Online Shopping,29.0
1043.0,2049.0,7732.3,1,Discover,Retail,32.0
1061.0,2079.0,2880.17,1,Visa,Online Shopping,27.0
1067.0,2008.0,2624.45,1,American Express,Groceries,33.0
1059.0,2046.0,85.95,0,Discover,Travel,41.0
1020.0,2043.0,3073.13,0,Visa,Gas Station,24.0
1078.0,2013.0,6235.57,0,Visa,Restaurant,22.0
1066.0,2001.0,8778.72,0,Discover,Restaurant,33.0
1018.0,2059.0,8939.73,0,American Express,Online Shopping,60.0
1042.0,2090.0,8245.04,1,American Express,Retail,55.0
1079.0,2052.0,754.35,0,MasterCard,Travel,39.0
1041.0,2093.0,8325.65,1,Visa,Travel,63.0
1021.0,2018.0,9139.67,1,Discover,Restaurant,28.0
1051.0,2004.0,5994.02,0,MasterCard,Groceries,29.0
1079.0,2078.0,1656.5,0,American Express,Retail,38.0
1095.0,2016.0,1999.49,1,American Express,Online Shopping,64.0
1039.0,2068.0,8331.92,1,Visa,Groceries,34.0
1076.0,2036.0,3342.82,0,Visa,Groceries,54.0
1044.0,2090.0,2367.82,0,Discover,Retail,61.0
1065.0,2097.0,7936.58,1,Discover,Groceries,68.0
1066.0,2032.0,869.24,1,Discover,Groceries,36.0
1069.0,2048.0,3648.59,0,American Express,Retail,41.0
1063.0,2058.0,3951.36,1,American Express,Travel,46.0
1091.0,2080.0,891.19,0,Discover,Restaurant,19.0
1073.0,2088.0,2943.56,1,MasterCard,Gas Station,31.0
1039.0,2085.0,1084.15,1,MasterCard,Online Shopping,23.0
1061.0,2061.0,8277.72,0,Visa,Travel,48.0
1003.0,2066.0,2030.95,0,Discover,Gas Station,43.0
1048.0,2053.0,2173.79,1,American Express,Gas Station,52.0
1043.0,2085.0,1743.36,0,Visa,Groceries,60.0
1087.0,2025.0,6197.6,1,MasterCard,Travel,24.0
1015.0,2001.0,2152.53,1,American Express,Gas Station,21.0
1054.0,2082.0,4200.64,0,MasterCard,Gas Station,70.0
1075.0,2042.0,7281.14,0,MasterCard,Retail,70.0
1040.0,2003.0,9506.72,1,MasterCard,Groceries,23.0
1093.0,2082.0,982.81,0,American Express,Travel,66.0
1089.0,2047.0,7990.05,0,American Express,Travel,59.0
1081.0,2006.0,4478.8,1,American Express,Groceries,31.0
1004.0,2095.0,3180.03,1,Visa,Gas Station,28.0
1077.0,2042.0,170.41,0,Discover,Travel,35.0
1061.0,2087.0,6211.5,1,Visa,Restaurant,48.0
1034.0,2057.0,9527.78,1,Visa,Restaurant,21.0
1084.0,2030.0,1505.37,1,Visa,Online Shopping,48.0
1100.0,2078.0,8643.95,1,Discover,Online Shopping,30.0
1075.0,2063.0,8025.8,1,MasterCard,Gas Station,21.0
1074.0,2052.0,2841.95,0,American Express,Groceries,50.0
1030.0,2095.0,7699.9,0,Visa,Retail,24.0
1093.0,2079.0,880.5,1,MasterCard,Gas Station,36.0
1007.0,2011.0,7765.57,0,MasterCard,Gas Station,23.0
1075.0,2045.0,1781.47,0,Visa,Gas Station,35.0
1062.0,2055.0,3835.49,0,American Express,Groceries,29.0
1022.0,2061.0,5296.83,0,Visa,Online Shopping,32.0
1068.0,2085.0,9975.96,0,Discover,Travel,46.0
1081.0,2090.0,6963.83,0,Discover,Retail,40.0
1093.0,2013.0,5241.97,0,Discover,Online Shopping,46.0
1080.0,2094.0,5619.24,0,Visa,Gas Station,35.0
1100.0,2050.0,6054.67,1,American Express,Travel,63.0
1049.0,2038.0,8350.77,0,American Express,Gas Station,39.0
1019.0,2078.0,7580.07,0,MasterCard,Travel,61.0
1088.0,2025.0,77.2,1,MasterCard,Retail,35.0
1032.0,2092.0,3616.26,1,MasterCard,Travel,66.0
1005.0,2019.0,2357.75,1,Visa,Travel,41.0
1074.0,2067.0,5147.42,1,Discover,Gas Station,59.0
1090.0,2074.0,5582.47,1,Visa,Travel,25.0
1015.0,2092.0,7672.19,1,American Express,Retail,46.0
1025.0,2065.0,4027.91,1,Discover,Online Shopping,66.0
1003.0,2005.0,8902.95,1,American Express,Groceries,32.0
1057.0,2017.0,9352.39,0,American Express,Groceries,66.0
1041.0,2064.0,5578.49,1,American Express,Travel,59.0
1054.0,2012.0,9129.8,1,Visa,Travel,30.0
1020.0,2039.0,7760.83,1,MasterCard,Travel,18.0
1053.0,2087.0,4166.67,0,MasterCard,Retail,22.0
1089.0,2071.0,9555.91,1,American Express,Restaurant,44.0
1027.0,2060.0,8641.7,1,MasterCard,Travel,39.0
1053.0,2022.0,5839.84,1,MasterCard,Restaurant,62.0
1065.0,2058.0,4160.97,1,Visa,Groceries,34.0
1100.0,2015.0,7545.36,1,MasterCard,Restaurant,50.0
1079.0,2062.0,5393.76,1,Visa,Restaurant,47.0
1061.0,2085.0,2802.59,0,American Express,Gas Station,43.0
1095.0,2070.0,8627.3,0,MasterCard,Retail,41.0
1094.0,2031.0,1390.81,0,Visa,Gas Station,46.0
1008.0,2032.0,7063.96,1,American Express,Online Shopping,51.0
1091.0,2028.0,5106.98,0,MasterCard,Restaurant,23.0
1018.0,2022.0,9831.71,0,Visa,Online Shopping,41.0
1067.0,2097.0,8932.78,1,Discover,Retail,65.0
1027.0,2085.0,2803.34,1,Discover,Travel,54.0
1072.0,2090.0,6325.4,1,Visa,Gas Station,22.0
1042.0,2012.0,7331.55,1,Visa,Restaurant,44.0
1085.0,2014.0,4225.43,0,MasterCard,Gas Station,43.0
1062.0,2056.0,3643.46,1,Discover,Travel,68.0
1068.0,2092.0,8669.27,1,Discover,Online Shopping,40.0
1049.0,2004.0,7878.2,1,MasterCard,Online Shopping,39.0
1041.0,2021.0,8417.35,1,American Express,Retail,58.0
1023.0,2042.0,2887.45,0,Visa,Retail,61.0
1059.0,2050.0,5025.29,0,American Express,Travel,23.0
1069.0,2099.0,3052.37,1,Visa,Online Shopping,68.0
1044.0,2036.0,6147.68,1,Discover,Groceries,46.0
1070.0,2029.0,1195.39,0,MasterCard,Restaurant,27.0
1046.0,2093.0,838.95,1,MasterCard,Gas Station,68.0
1087.0,2033.0,6934.87,1,American Express,Gas Station,53.0
1099.0,2086.0,9854.01,1,Visa,Travel,42.0
1093.0,2061.0,263.7,0,MasterCard,Restaurant,34.0
1088.0,2086.0,9326.42,0,American Express,Gas Station,27.0
1083.0,2016.0,72.51,1,MasterCard,Online Shopping,22.0
1089.0,2086.0,403.63,1,Visa,Groceries,67.0
1034.0,2018.0,1567.87,1,MasterCard,Restaurant,31.0
1079.0,2069.0,3075.34,1,MasterCard,Groceries,45.0
1062.0,2082.0,6395.26,0,American Express,Online Shopping,21.0
1025.0,2093.0,5867.45,1,Visa,Restaurant,25.0
1032.0,2063.0,8785.29,1,MasterCard,Travel,48.0
1036.0,2012.0,736.75,1,Discover,Retail,23.0
1072.0,2089.0,2371.85,1,American Express,Gas Station,37.0
1039.0,2043.0,6430.08,0,Discover,Restaurant,48.0
1029.0,2029.0,8259.92,1,MasterCard,Retail,28.0
1039.0,2074.0,9912.09,1,MasterCard,Online Shopping,29.0
1099.0,2099.0,1166.18,1,MasterCard,Groceries,70.0
1037.0,2077.0,3266.53,0,American Express,Travel,61.0
1091.0,2009.0,3180.6,1,American Express,Travel,26.0
1027.0,2083.0,2091.36,1,Visa,Travel,56.0
1089.0,2044.0,3246.53,1,MasterCard,Online Shopping,68.0
1091.0,2049.0,4810.49,0,Discover,Online Shopping,62.0
1063.0,2092.0,5222.65,0,Discover,Groceries,69.0
1041.0,2096.0,6337.84,0,American Express,Restaurant,36.0
1062.0,2095.0,4262.57,0,American Express,Retail,39.0
1045.0,2093.0,7384.17,1,MasterCard,Gas Station,30.0
1072.0,2049.0,6823.13,0,American Express,Gas Station,24.0
1093.0,2084.0,2846.26,0,MasterCard,Online Shopping,54.0
1036.0,2083.0,2850.79,0,American Express,Groceries,43.0
1037.0,2072.0,5202.89,1,Visa,Gas Station,63.0
1016.0,2056.0,6172.92,0,MasterCard,Travel,69.0
1074.0,2030.0,3864.4,0,MasterCard,Online Shopping,38.0
1087.0,2029.0,6203.42,0,Visa,Retail,23.0
1070.0,2034.0,7170.21,1,Discover,Retail,42.0
1049.0,2015.0,1449.28,1,American Express,Travel,36.0
1051.0,2038.0,9631.32,0,Visa,Groceries,68.0
1045.0,2012.0,6906.7,0,American Express,Groceries,36.0
1099.0,2015.0,9367.16,1,Discover,Retail,70.0
1019.0,2012.0,4236.49,0,MasterCard,Restaurant,24.0
1038.0,2044.0,8989.7,0,MasterCard,Online Shopping,53.0
1006.0,2095.0,7890.39,1,Visa,Online Shopping,60.0
1037.0,2076.0,7196.41,0,American Express,Online Shopping,18.0
1092.0,2025.0,2933.76,1,Visa,Retail,68.0
1011.0,2096.0,4138.66,0,American Express,Retail,39.0
1045.0,2015.0,7471.53,1,Visa,Travel,35.0
1057.0,2074.0,1306.07,1,American Express,Gas Station,18.0
1084.0,2048.0,8461.17,1,Discover,Retail,19.0
1033.0,2017.0,9848.05,0,Visa,Gas Station,51.0
1096.0,2041.0,7039.81,1,American Express,Online Shopping,38.0
1062.0,2049.0,9193.22,1,Visa,Retail,64.0
1028.0,2074.0,2886.25,0,American Express,Online Shopping,32.0
1026.0,2095.0,9497.53,0,Visa,Retail,51.0
1069.0,2001.0,705.24,0,MasterCard,Retail,65.0
1035.0,2040.0,2192.2,1,MasterCard,Restaurant,69.0
1072.0,2008.0,8137.54,0,Discover,Restaurant,69.0
1090.0,2076.0,7078.58,0,Discover,Travel,18.0
1035.0,2069.0,8079.21,0,MasterCard,Gas Station,60.0
1018.0,2025.0,1067.55,1,Visa,Gas Station,60.0
1014.0,2050.0,1345.92,0,Visa,Gas Station,56.0
1079.0,2055.0,8365.02,0,Visa,Groceries,35.0
1095.0,2041.0,1271.69,1,Discover,Travel,67.0
1076.0,2099.0,6069.73,0,American Express,Retail,28.0
1031.0,2047.0,8787.85,1,American Express,Online Shopping,19.0
1032.0,2087.0,6455.03,0,American Express,Retail,67.0
1007.0,2017.0,6272.85,1,Discover,Gas Station,47.0
1086.0,2067.0,6244.44,1,MasterCard,Gas Station,66.0
1068.0,2085.0,599.26,1,Visa,Gas Station,57.0
1029.0,2078.0,7385.58,1,Visa,Travel,43.0
1082.0,2076.0,8855.97,0,Discover,Retail,62.0
1030.0,2029.0,5200.71,1,Visa,Groceries,24.0
1007.0,2014.0,4159.53,1,Discover,Groceries,62.0
1013.0,2051.0,4900.48,1,American Express,Retail,57.0
1053.0,2002.0,2047.53,1,Visa,Groceries,55.0
1043.0,2069.0,5531.93,1,Visa,Retail,20.0
1092.0,2059.0,3456.62,0,MasterCard,Gas Station,58.0
1061.0,2041.0,5329.81,1,American Express,Gas Station,57.0
1013.0,2019.0,7671.68,0,American Express,Travel,47.0
1088.0,2038.0,4046.21,0,Discover,Online Shopping,55.0
1099.0,2029.0,7064.61,1,American Express,Retail,52.0
1018.0,2064.0,6654.92,0,Discover,Restaurant,68.0
1001.0,2088.0,1777.64,1,American Express,Retail,55.0
1071.0,2059.0,1814.85,1,Discover,Groceries,45.0
1021.0,2019.0,3507.38,1,MasterCard,Restaurant,39.0
1053.0,2077.0,4647.97,1,Discover,Online Shopping,65.0
1084.0,2037.0,2610.8,0,American Express,Retail,54.0
1061.0,2019.0,9733.23,1,American Express,Travel,62.0
1062.0,2096.0,5624.79,0,Discover,Retail,23.0
1084.0,2086.0,2663.65,0,Discover,Online Shopping,32.0
1026.0,2090.0,1365.31,1,Discover,Groceries,24.0
1097.0,2005.0,1556.0,0,Visa,Restaurant,24.0
1037.0,2077.0,5716.48,1,Discover,Retail,53.0
1042.0,2041.0,336.61,1,MasterCard,Online Shopping,49.0
1037.0,2040.0,1433.03,0,MasterCard,Travel,19.0
1083.0,2065.0,911.44,0,Discover,Restaurant,60.0
1008.0,2089.0,8168.51,0,Discover,Retail,51.0
1099.0,2016.0,8550.24,1,Visa,Restaurant,47.0
1012.0,2036.0,7421.59,1,American Express,Online Shopping,51.0
1084.0,2091.0,3830.3,1,Discover,Restaurant,65.0
1074.0,2074.0,6580.2,0,American Express,Restaurant,22.0
1030.0,2062.0,2418.48,1,Visa,Restaurant,39.0
1069.0,2081.0,1031.48,0,MasterCard,Restaurant,46.0
1095.0,2028.0,540.43,0,Visa,Retail,34.0
1093.0,2064.0,8691.61,0,Visa,Groceries,62.0
1005.0,2038.0,7185.71,1,Visa,Groceries,55.0
1023.0,2091.0,9603.9,1,MasterCard,Groceries,61.0
1054.0,2049.0,6457.75,0,Discover,Restaurant,25.0
1023.0,2008.0,1763.73,0,MasterCard,Restaurant,45.0
1005.0,2043.0,4577.1,0,MasterCard,Gas Station,49.0
1051.0,2020.0,2158.53,1,American Express,Retail,22.0
1064.0,2092.0,4434.55,1,MasterCard,Online Shopping,45.0
1024.0,2027.0,7174.77,1,American Express,Restaurant,38.0
1096.0,2094.0,2180.53,1,Visa,Travel,45.0
1038.0,2029.0,5649.2,0,American Express,Gas Station,48.0
1005.0,2090.0,5829.72,0,MasterCard,Retail,21.0
1002.0,2095.0,1869.62,0,MasterCard,Restaurant,61.0
1039.0,2007.0,8380.23,1,American Express,Travel,54.0
1073.0,2100.0,302.37,0,Visa,Online Shopping,51.0
1078.0,2023.0,1826.07,1,Discover,Online Shopping,45.0
1014.0,2063.0,1560.36,1,Visa,Groceries,45.0
1043.0,2094.0,9552.38,0,MasterCard,Retail,49.0
1037.0,2051.0,9097.32,1,Discover,Travel,69.0
1059.0,2039.0,2148.84,1,American Express,Groceries,52.0
1083.0,2085.0,4125.28,1,Discover,Online Shopping,52.0
1070.0,2021.0,1720.21,1,Discover,Groceries,39.0
1068.0,2003.0,1017.09,1,American Express,Groceries,25.0
1064.0,2071.0,4276.73,1,MasterCard,Gas Station,64.0
1018.0,2051.0,3276.28,0,Discover,Online Shopping,45.0
1065.0,2044.0,8540.14,1,Discover,Travel,53.0
1060.0,2055.0,762.88,0,American Express,Restaurant,29.0
1035.0,2087.0,3038.95,1,Visa,Gas Station,19.0
1025.0,2061.0,5535.83,1,MasterCard,Online Shopping,30.0
1015.0,2045.0,1447.29,0,Visa,Restaurant,53.0
1043.0,2097.0,8968.1,0,Discover,Retail,41.0
1021.0,2051.0,3257.77,0,MasterCard,Retail,27.0
1094.0,2051.0,3643.29,1,Discover,Online Shopping,59.0
1059.0,2010.0,9641.87,1,Discover,Restaurant,51.0
1083.0,2068.0,7895.62,1,Visa,Restaurant,41.0
1033.0,2094.0,8558.43,1,Discover,Groceries,47.0
1092.0,2037.0,5406.23,0,American Express,Restaurant,57.0
1024.0,2037.0,3208.83,0,MasterCard,Groceries,37.0
1002.0,2090.0,9397.56,1,American Express,Restaurant,69.0
1095.0,2025.0,2675.11,1,Visa,Travel,21.0
1044.0,2090.0,1230.34,0,MasterCard,Retail,22.0
1038.0,2071.0,7250.61,1,American Express,Retail,39.0
1073.0,2051.0,4635.64,0,MasterCard,Gas Station,36.0
1087.0,2013.0,7439.16,1,Discover,Retail,62.0
1097.0,2017.0,4936.09,0,Discover,Online Shopping,23.0
1025.0,2042.0,1624.0,0,American Express,Restaurant,60.0
1023.0,2097.0,3936.89,1,MasterCard,Groceries,41.0
1079.0,2075.0,2478.88,1,MasterCard,Online Shopping,19.0
1082.0,2007.0,205.41,0,MasterCard,Restaurant,43.0
1052.0,2091.0,3332.92,0,Visa,Online Shopping,50.0
